State,YEAR,party,vote_share_percentage,District,M.victory
UTTAR PRADESH,2012,PECP,0.9,chhatrapathi shahuji maharaj gar,4.44
UTTAR PRADESH,2017,INC,18.31,chhatrapathi shahuji maharaj gar,5.46
UTTAR PRADESH,2017,IND,0.47,chhatrapathi shahuji maharaj gar,5.46
UTTAR PRADESH,2012,MwSP,0.32,chhatrapathi shahuji maharaj gar,4.44
UTTAR PRADESH,2017,IND,0.49,chhatrapathi shahuji maharaj gar,5.46
UTTAR PRADESH,2017,IND,0.35,chhatrapathi shahuji maharaj gar,5.46
UTTAR PRADESH,2012,JaKP,1.63,chhatrapathi shahuji maharaj gar,4.44
UTTAR PRADESH,2012,BJP,11.84,chhatrapathi shahuji maharaj gar,4.44
UTTAR PRADESH,2012,BRABSVP,1.48,chhatrapathi shahuji maharaj gar,4.44
UTTAR PRADESH,2012,LD,0.39,chhatrapathi shahuji maharaj gar,4.44
UTTAR PRADESH,2012,INC,33.12,chhatrapathi shahuji maharaj gar,4.44
UTTAR PRADESH,2012,RSBP,0.56,chhatrapathi shahuji maharaj gar,4.44
UTTAR PRADESH,2012,RPI(A),0.37,chhatrapathi shahuji maharaj gar,4.44
UTTAR PRADESH,2017,MADP,0.7,chhatrapathi shahuji maharaj gar,5.46
UTTAR PRADESH,2017,BSP,26.6,chhatrapathi shahuji maharaj gar,5.46
UTTAR PRADESH,2012,IND,1.4,chhatrapathi shahuji maharaj gar,4.44
UTTAR PRADESH,2017,INC,35.1,rae bareli,26.79
UTTAR PRADESH,2017,JAM,0.51,rae bareli,26.79
UTTAR PRADESH,2012,IJP,0.9,rae bareli,6.55
UTTAR PRADESH,2017,NOTA,1.28,rae bareli,26.79
UTTAR PRADESH,2017,BJP,33.13,rae bareli,26.79
UTTAR PRADESH,2012,JPS,0.76,rae bareli,6.55
UTTAR PRADESH,2017,IUML,0.22,rae bareli,26.79
UTTAR PRADESH,2017,IND,0.88,rae bareli,26.79
UTTAR PRADESH,2017,BKRP,0.42,rae bareli,26.79
UTTAR PRADESH,2012,IND,1.27,rae bareli,6.55
UTTAR PRADESH,2017,IND,0.55,rae bareli,26.79
UTTAR PRADESH,2012,SP,31.09,rae bareli,6.55
UTTAR PRADESH,2012,MwSP,0.39,rae bareli,6.55
UTTAR PRADESH,2017,BSP,24.29,rae bareli,26.79
UTTAR PRADESH,2012,JD(U),0.66,rae bareli,6.55
UTTAR PRADESH,2017,BMUP,0.85,rae bareli,26.79
UTTAR PRADESH,2012,IND,0.63,rae bareli,6.55
UTTAR PRADESH,2012,INC,22.49,rae bareli,6.55
UTTAR PRADESH,2017,IND,0.4,rae bareli,26.79
UTTAR PRADESH,2017,MWSP,0.22,rae bareli,26.79
UTTAR PRADESH,2012,BSP,16.08,rae bareli,6.55
UTTAR PRADESH,2012,BJP,4.53,rae bareli,6.55
UTTAR PRADESH,2017,RLD,0.58,rae bareli,26.79
UTTAR PRADESH,2012,PMSP,0.75,rae bareli,6.55
UTTAR PRADESH,2012,NLP,0.6,rae bareli,6.55
UTTAR PRADESH,2017,IND,1.23,rae bareli,26.79
UTTAR PRADESH,2012,JaKP,0.49,rae bareli,6.55
UTTAR PRADESH,2012,AITC,0.5,rae bareli,6.55
UTTAR PRADESH,2012,RSBP,1.08,rae bareli,6.55
UTTAR PRADESH,2017,PECP,0.35,rae bareli,26.79
UTTAR PRADESH,2012,MBCOI,0.78,rae bareli,6.55
UTTAR PRADESH,2012,IND,0.63,rae bareli,6.55
UTTAR PRADESH,2012,PECP,16.36,rae bareli,6.55
UTTAR PRADESH,2017,BSP,18.89,rae bareli,26.79
UTTAR PRADESH,2012,BSP,9.89,rae bareli,6.55
UTTAR PRADESH,2017,NOTA,1.66,rae bareli,26.79
UTTAR PRADESH,2012,BJP,2.07,rae bareli,6.55
UTTAR PRADESH,2017,JUSTIP,0.21,rae bareli,26.79
UTTAR PRADESH,2012,IND,1.16,rae bareli,6.55
UTTAR PRADESH,2012,NJC,0.26,rae bareli,6.55
UTTAR PRADESH,2017,BMUP,0.23,rae bareli,26.79
UTTAR PRADESH,2017,IND,0.3,rae bareli,26.79
UTTAR PRADESH,2012,IND,0.74,rae bareli,6.55
UTTAR PRADESH,2017,IND,0.55,rae bareli,26.79
UTTAR PRADESH,2017,IND,0.29,rae bareli,26.79
UTTAR PRADESH,2017,AABHAP,0.74,rae bareli,26.79
UTTAR PRADESH,2012,MwSP,0.35,rae bareli,6.55
UTTAR PRADESH,2012,PECP,39.73,rae bareli,6.55
UTTAR PRADESH,2012,IND,0.8,rae bareli,6.55
UTTAR PRADESH,2012,JaKP,0.32,rae bareli,6.55
UTTAR PRADESH,2017,RLD,0.59,rae bareli,26.79
UTTAR PRADESH,2012,INC,18.74,rae bareli,6.55
UTTAR PRADESH,2012,JD(U),0.53,rae bareli,6.55
UTTAR PRADESH,2017,SARP,0.18,rae bareli,26.79
UTTAR PRADESH,2017,RAJADP,0.26,rae bareli,26.79
UTTAR PRADESH,2017,BJP,13.9,rae bareli,26.79
UTTAR PRADESH,2012,SP,24.22,rae bareli,6.55
UTTAR PRADESH,2017,INC,61.89,rae bareli,26.79
UTTAR PRADESH,2017,MWSP,0.3,rae bareli,26.79
UTTAR PRADESH,2012,IND,0.69,rae bareli,6.55
UTTAR PRADESH,2012,IND,0.51,rae bareli,6.55
UTTAR PRADESH,2012,BSP,13.46,chhatrapathi shahuji maharaj gar,4.44
UTTAR PRADESH,2017,INC,32.12,chhatrapathi shahuji maharaj gar,5.46
UTTAR PRADESH,2017,IND,0.63,chhatrapathi shahuji maharaj gar,5.46
UTTAR PRADESH,2017,IND,0.6,chhatrapathi shahuji maharaj gar,5.46
UTTAR PRADESH,2017,IND,0.74,chhatrapathi shahuji maharaj gar,5.46
UTTAR PRADESH,2012,SP,40.28,chhatrapathi shahuji maharaj gar,4.44
UTTAR PRADESH,2017,IND,0.6,chhatrapathi shahuji maharaj gar,5.46
UTTAR PRADESH,2017,RLD,0.98,chhatrapathi shahuji maharaj gar,5.46
UTTAR PRADESH,2017,MWSP,0.98,chhatrapathi shahuji maharaj gar,5.46
UTTAR PRADESH,2012,LJP,1.33,chhatrapathi shahuji maharaj gar,4.44
UTTAR PRADESH,2017,BSP,20.65,chhatrapathi shahuji maharaj gar,5.46
UTTAR PRADESH,2012,BJP,11.06,chhatrapathi shahuji maharaj gar,4.44
UTTAR PRADESH,2012,AD,1.75,chhatrapathi shahuji maharaj gar,4.44
UTTAR PRADESH,2012,RSBP,0.65,chhatrapathi shahuji maharaj gar,4.44
UTTAR PRADESH,2017,NOTA,1.83,chhatrapathi shahuji maharaj gar,5.46
UTTAR PRADESH,2012,INC,28.27,chhatrapathi shahuji maharaj gar,4.44
UTTAR PRADESH,2017,BJP,40.44,chhatrapathi shahuji maharaj gar,5.46
UTTAR PRADESH,2012,MwSP,0.63,chhatrapathi shahuji maharaj gar,4.44
UTTAR PRADESH,2017,JAM,0.44,chhatrapathi shahuji maharaj gar,5.46
UTTAR PRADESH,2012,IND,2.56,chhatrapathi shahuji maharaj gar,4.44
UTTAR PRADESH,2017,RAJADP,0.32,rae bareli,26.79
UTTAR PRADESH,2017,INC,20.62,rae bareli,26.79
UTTAR PRADESH,2012,JPS,0.63,rae bareli,6.55
UTTAR PRADESH,2017,BSP,25.81,rae bareli,26.79
UTTAR PRADESH,2017,IND,0.56,rae bareli,26.79
UTTAR PRADESH,2017,BJP,32.16,rae bareli,26.79
UTTAR PRADESH,2017,SP,16.01,rae bareli,26.79
UTTAR PRADESH,2012,BJP,3.98,rae bareli,6.55
UTTAR PRADESH,2017,BMUP,0.47,rae bareli,26.79
UTTAR PRADESH,2012,IND,0.57,rae bareli,6.55
UTTAR PRADESH,2017,RLD,0.56,rae bareli,26.79
UTTAR PRADESH,2012,JaKP,1.1,rae bareli,6.55
UTTAR PRADESH,2012,SP,33.06,rae bareli,6.55
UTTAR PRADESH,2012,IND,0.52,rae bareli,6.55
UTTAR PRADESH,2017,IND,0.99,rae bareli,26.79
UTTAR PRADESH,2012,IND,1,rae bareli,6.55
UTTAR PRADESH,2012,MwSP,0.24,rae bareli,6.55
UTTAR PRADESH,2012,RSBP,0.48,rae bareli,6.55
UTTAR PRADESH,2017,NOTA,1.24,rae bareli,26.79
UTTAR PRADESH,2017,SDU,0.36,rae bareli,26.79
UTTAR PRADESH,2012,BSP,26.13,rae bareli,6.55
UTTAR PRADESH,2017,JANADIP,0.51,rae bareli,26.79
UTTAR PRADESH,2012,AITC,0.35,rae bareli,6.55
UTTAR PRADESH,2012,LJP,0.63,rae bareli,6.55
UTTAR PRADESH,2012,PECP,5.24,rae bareli,6.55
UTTAR PRADESH,2012,INC,25.52,rae bareli,6.55
UTTAR PRADESH,2017,MWSP,0.41,rae bareli,26.79
UTTAR PRADESH,2012,RUC,0.55,rae bareli,6.55
UTTAR PRADESH,2017,BJP,27.61,rae bareli,26.79
UTTAR PRADESH,2012,RSBP,0.14,rae bareli,6.55
UTTAR PRADESH,2017,NOTA,1.22,rae bareli,26.79
UTTAR PRADESH,2017,INC,16.55,rae bareli,26.79
UTTAR PRADESH,2012,JaKP,0.4,rae bareli,6.55
UTTAR PRADESH,2012,IND,1.06,rae bareli,6.55
UTTAR PRADESH,2012,JD(U),0.11,rae bareli,6.55
UTTAR PRADESH,2017,IND,0.77,rae bareli,26.79
UTTAR PRADESH,2012,BJP,2.02,rae bareli,6.55
UTTAR PRADESH,2017,RJAP,0.33,rae bareli,26.79
UTTAR PRADESH,2012,AD,0.91,rae bareli,6.55
UTTAR PRADESH,2012,LJP,0.29,rae bareli,6.55
UTTAR PRADESH,2017,MWSP,0.26,rae bareli,26.79
UTTAR PRADESH,2012,IND,1.21,rae bareli,6.55
UTTAR PRADESH,2012,MwSP,0.21,rae bareli,6.55
UTTAR PRADESH,2012,RKSP,0.17,rae bareli,6.55
UTTAR PRADESH,2012,IND,2.04,rae bareli,6.55
UTTAR PRADESH,2012,IND,0.45,rae bareli,6.55
UTTAR PRADESH,2017,IND,0.28,rae bareli,26.79
UTTAR PRADESH,2012,SP,33.18,rae bareli,6.55
UTTAR PRADESH,2017,JANADIP,0.34,rae bareli,26.79
UTTAR PRADESH,2017,SP,28.54,rae bareli,26.79
UTTAR PRADESH,2017,BMUP,0.97,rae bareli,26.79
UTTAR PRADESH,2017,BSP,21.9,rae bareli,26.79
UTTAR PRADESH,2017,RLD,0.63,rae bareli,26.79
UTTAR PRADESH,2012,INC,25.66,rae bareli,6.55
UTTAR PRADESH,2017,IND,0.62,rae bareli,26.79
UTTAR PRADESH,2012,BSP,31.8,rae bareli,6.55
UTTAR PRADESH,2012,IJP,0.36,rae bareli,6.55
UTTAR PRADESH,2012,LJP,0.49,chhatrapathi shahuji maharaj gar,4.44
UTTAR PRADESH,2012,RPI(A),0.64,chhatrapathi shahuji maharaj gar,4.44
UTTAR PRADESH,2017,IND,0.37,chhatrapathi shahuji maharaj gar,5.46
UTTAR PRADESH,2012,IND,0.58,chhatrapathi shahuji maharaj gar,4.44
UTTAR PRADESH,2012,IND,1.83,chhatrapathi shahuji maharaj gar,4.44
UTTAR PRADESH,2012,JaKP,0.42,chhatrapathi shahuji maharaj gar,4.44
UTTAR PRADESH,2012,IND,0.62,chhatrapathi shahuji maharaj gar,4.44
UTTAR PRADESH,2017,BSP,16.24,chhatrapathi shahuji maharaj gar,5.46
UTTAR PRADESH,2017,NOTA,1.61,chhatrapathi shahuji maharaj gar,5.46
UTTAR PRADESH,2017,IND,0.45,chhatrapathi shahuji maharaj gar,5.46
UTTAR PRADESH,2017,KTKD,0.42,chhatrapathi shahuji maharaj gar,5.46
UTTAR PRADESH,2012,SP,29.43,chhatrapathi shahuji maharaj gar,4.44
UTTAR PRADESH,2017,BJP,43.64,chhatrapathi shahuji maharaj gar,5.46
UTTAR PRADESH,2017,IND,0.64,chhatrapathi shahuji maharaj gar,5.46
UTTAR PRADESH,2012,INC,32.55,chhatrapathi shahuji maharaj gar,4.44
UTTAR PRADESH,2012,BSP,18.88,chhatrapathi shahuji maharaj gar,4.44
UTTAR PRADESH,2017,INC,35.04,chhatrapathi shahuji maharaj gar,5.46
UTTAR PRADESH,2017,MBCOI,0.97,chhatrapathi shahuji maharaj gar,5.46
UTTAR PRADESH,2012,BJP,14.07,chhatrapathi shahuji maharaj gar,4.44
UTTAR PRADESH,2012,RLM,0.49,chhatrapathi shahuji maharaj gar,4.44
UTTAR PRADESH,2017,IND,0.62,chhatrapathi shahuji maharaj gar,5.46
UTTAR PRADESH,2017,BSP,16.84,chhatrapathi shahuji maharaj gar,5.46
UTTAR PRADESH,2012,IND,0.18,chhatrapathi shahuji maharaj gar,4.44
UTTAR PRADESH,2012,BRPP,0.47,chhatrapathi shahuji maharaj gar,4.44
UTTAR PRADESH,2012,BPNP,0.73,chhatrapathi shahuji maharaj gar,4.44
UTTAR PRADESH,2012,RPI(A),0.35,chhatrapathi shahuji maharaj gar,4.44
UTTAR PRADESH,2012,BSP,17.08,chhatrapathi shahuji maharaj gar,4.44
UTTAR PRADESH,2012,HD,0.34,chhatrapathi shahuji maharaj gar,4.44
UTTAR PRADESH,2017,IND,0.28,chhatrapathi shahuji maharaj gar,5.46
UTTAR PRADESH,2017,IND,0.26,chhatrapathi shahuji maharaj gar,5.46
UTTAR PRADESH,2012,INC,24.08,chhatrapathi shahuji maharaj gar,4.44
UTTAR PRADESH,2012,RLM,0.23,chhatrapathi shahuji maharaj gar,4.44
UTTAR PRADESH,2012,IND,0.52,chhatrapathi shahuji maharaj gar,4.44
UTTAR PRADESH,2012,IND,0.48,chhatrapathi shahuji maharaj gar,4.44
UTTAR PRADESH,2012,JaKP,0.9,chhatrapathi shahuji maharaj gar,4.44
UTTAR PRADESH,2012,SP,24.36,chhatrapathi shahuji maharaj gar,4.44
UTTAR PRADESH,2017,AVIRP,0.4,chhatrapathi shahuji maharaj gar,5.46
UTTAR PRADESH,2017,IND,0.51,chhatrapathi shahuji maharaj gar,5.46
UTTAR PRADESH,2012,RaMSP,0.48,chhatrapathi shahuji maharaj gar,4.44
UTTAR PRADESH,2012,IND,1.11,chhatrapathi shahuji maharaj gar,4.44
UTTAR PRADESH,2017,NOTA,0.57,chhatrapathi shahuji maharaj gar,5.46
UTTAR PRADESH,2012,VIP,0.19,chhatrapathi shahuji maharaj gar,4.44
UTTAR PRADESH,2017,MWSP,0.45,chhatrapathi shahuji maharaj gar,5.46
UTTAR PRADESH,2017,LD,0.27,chhatrapathi shahuji maharaj gar,5.46
UTTAR PRADESH,2017,SP,38.75,chhatrapathi shahuji maharaj gar,5.46
UTTAR PRADESH,2012,IND,0.4,chhatrapathi shahuji maharaj gar,4.44
UTTAR PRADESH,2017,IND,0.48,chhatrapathi shahuji maharaj gar,5.46
UTTAR PRADESH,2012,IND,5.74,chhatrapathi shahuji maharaj gar,4.44
UTTAR PRADESH,2012,IND,0.44,chhatrapathi shahuji maharaj gar,4.44
UTTAR PRADESH,2017,KTKD,0.29,chhatrapathi shahuji maharaj gar,5.46
UTTAR PRADESH,2012,IND,0.34,chhatrapathi shahuji maharaj gar,4.44
UTTAR PRADESH,2017,SARSAMP,0.77,chhatrapathi shahuji maharaj gar,5.46
UTTAR PRADESH,2017,BJP,11.76,chhatrapathi shahuji maharaj gar,5.46
UTTAR PRADESH,2017,VP,0.16,chhatrapathi shahuji maharaj gar,5.46
UTTAR PRADESH,2012,BJP,19.19,chhatrapathi shahuji maharaj gar,4.44
UTTAR PRADESH,2017,BMUP,0.31,chhatrapathi shahuji maharaj gar,5.46
UTTAR PRADESH,2012,MwSP,0.2,chhatrapathi shahuji maharaj gar,4.44
UTTAR PRADESH,2017,IND,0.87,chhatrapathi shahuji maharaj gar,5.46
UTTAR PRADESH,2017,MANPA,0.21,chhatrapathi shahuji maharaj gar,5.46
UTTAR PRADESH,2017,IND,0.27,chhatrapathi shahuji maharaj gar,5.46
UTTAR PRADESH,2012,PECP,1.63,chhatrapathi shahuji maharaj gar,4.44
UTTAR PRADESH,2017,RLD,0.93,chhatrapathi shahuji maharaj gar,5.46
UTTAR PRADESH,2012,JD(U),0.58,chhatrapathi shahuji maharaj gar,4.44
UTTAR PRADESH,2017,INC,25.61,chhatrapathi shahuji maharaj gar,5.46
UTTAR PRADESH,2012,RVLP,0.18,chhatrapathi shahuji maharaj gar,4.44
UTTAR PRADESH,2012,JD(U),0.38,chhatrapathi shahuji maharaj gar,4.44
UTTAR PRADESH,2017,IND,0.46,chhatrapathi shahuji maharaj gar,5.46
UTTAR PRADESH,2017,SP,31.52,chhatrapathi shahuji maharaj gar,5.46
UTTAR PRADESH,2017,LD,0.27,chhatrapathi shahuji maharaj gar,5.46
UTTAR PRADESH,2012,BRPP,0.59,chhatrapathi shahuji maharaj gar,4.44
UTTAR PRADESH,2012,MwSP,0.35,chhatrapathi shahuji maharaj gar,4.44
UTTAR PRADESH,2017,IND,0.18,chhatrapathi shahuji maharaj gar,5.46
UTTAR PRADESH,2017,BJP,34.21,chhatrapathi shahuji maharaj gar,5.46
UTTAR PRADESH,2017,IND,0.37,chhatrapathi shahuji maharaj gar,5.46
UTTAR PRADESH,2012,BJP,5.28,chhatrapathi shahuji maharaj gar,4.44
UTTAR PRADESH,2017,JPS,0.21,chhatrapathi shahuji maharaj gar,5.46
UTTAR PRADESH,2017,IND,0.27,chhatrapathi shahuji maharaj gar,5.46
UTTAR PRADESH,2017,IND,0.34,chhatrapathi shahuji maharaj gar,5.46
UTTAR PRADESH,2017,JANADIP,0.15,chhatrapathi shahuji maharaj gar,5.46
UTTAR PRADESH,2017,BMUP,0.45,chhatrapathi shahuji maharaj gar,5.46
UTTAR PRADESH,2017,IND,0.26,chhatrapathi shahuji maharaj gar,5.46
UTTAR PRADESH,2012,IND,0.85,chhatrapathi shahuji maharaj gar,4.44
UTTAR PRADESH,2017,NOTA,0.37,chhatrapathi shahuji maharaj gar,5.46
UTTAR PRADESH,2012,RPI(A),0.19,chhatrapathi shahuji maharaj gar,4.44
UTTAR PRADESH,2017,BSP,16.07,chhatrapathi shahuji maharaj gar,5.46
UTTAR PRADESH,2017,RSHJP,0.16,chhatrapathi shahuji maharaj gar,5.46
UTTAR PRADESH,2012,JPS,0.54,chhatrapathi shahuji maharaj gar,4.44
UTTAR PRADESH,2017,IND,0.63,chhatrapathi shahuji maharaj gar,5.46
UTTAR PRADESH,2012,IND,0.94,chhatrapathi shahuji maharaj gar,4.44
UTTAR PRADESH,2012,AD,1.01,chhatrapathi shahuji maharaj gar,4.44
UTTAR PRADESH,2017,INC,10.81,chhatrapathi shahuji maharaj gar,5.46
UTTAR PRADESH,2012,INC,30.47,chhatrapathi shahuji maharaj gar,4.44
UTTAR PRADESH,2012,SP,35.84,chhatrapathi shahuji maharaj gar,4.44
UTTAR PRADESH,2017,IND,0.27,chhatrapathi shahuji maharaj gar,5.46
UTTAR PRADESH,2017,IND,0.66,chhatrapathi shahuji maharaj gar,5.46
UTTAR PRADESH,2017,IND,0.53,chhatrapathi shahuji maharaj gar,5.46
UTTAR PRADESH,2017,IND,0.42,chhatrapathi shahuji maharaj gar,5.46
UTTAR PRADESH,2012,BSP,21.7,chhatrapathi shahuji maharaj gar,4.44
UTTAR PRADESH,2017,IND,0.21,chhatrapathi shahuji maharaj gar,5.46
UTTAR PRADESH,2017,IND,0.71,chhatrapathi shahuji maharaj gar,5.46
UTTAR PRADESH,2017,BHANYD,0.13,chhatrapathi shahuji maharaj gar,5.46
UTTAR PRADESH,2017,BKRD,0.34,chhatrapathi shahuji maharaj gar,5.46
UTTAR PRADESH,2012,JaKP,0.15,chhatrapathi shahuji maharaj gar,4.44
UTTAR PRADESH,2012,IND,1.53,chhatrapathi shahuji maharaj gar,4.44
UTTAR PRADESH,2017,IND,0.94,badaun,3.35
UTTAR PRADESH,2012,IND,1.43,badaun,8.86
UTTAR PRADESH,2012,KrSaP,0.68,badaun,8.86
UTTAR PRADESH,2012,JD(U),0.68,badaun,8.86
UTTAR PRADESH,2017,NOTA,1.18,badaun,3.35
UTTAR PRADESH,2017,IND,0.64,badaun,3.35
UTTAR PRADESH,2017,MBCOI,5.98,badaun,3.35
UTTAR PRADESH,2012,INC,3.52,badaun,8.86
UTTAR PRADESH,2012,IND,0.55,badaun,8.86
UTTAR PRADESH,2012,RaIP,0.34,badaun,8.86
UTTAR PRADESH,2012,NNP,2.56,badaun,8.86
UTTAR PRADESH,2012,BJP,6.72,badaun,8.86
UTTAR PRADESH,2012,JaKP,0.35,badaun,8.86
UTTAR PRADESH,2017,AIPJSP,0.29,badaun,3.35
UTTAR PRADESH,2017,RLD,22.47,badaun,3.35
UTTAR PRADESH,2012,IND,1.41,badaun,8.86
UTTAR PRADESH,2017,BSP,13.03,badaun,3.35
UTTAR PRADESH,2017,AIMIM,2.02,badaun,3.35
UTTAR PRADESH,2017,SP,26.94,badaun,3.35
UTTAR PRADESH,2012,SP,28.61,badaun,8.86
UTTAR PRADESH,2017,IND,0.62,badaun,3.35
UTTAR PRADESH,2017,IND,0.71,badaun,3.35
UTTAR PRADESH,2012,PECP,20.44,badaun,8.86
UTTAR PRADESH,2012,BSP,14.17,badaun,8.86
UTTAR PRADESH,2017,BMUP,0.47,badaun,3.35
UTTAR PRADESH,2017,BJP,24.72,badaun,3.35
UTTAR PRADESH,2012,RLM,1.19,badaun,8.86
UTTAR PRADESH,2012,IND,14.7,badaun,8.86
UTTAR PRADESH,2012,QED,2.66,badaun,8.86
UTTAR PRADESH,2017,CPI,0.59,sultanpur,0.87
UTTAR PRADESH,2017,NOTA,0.6,sultanpur,0.87
UTTAR PRADESH,2017,MBCOI,0.16,sultanpur,0.87
UTTAR PRADESH,2017,SARSAMP,0.91,sultanpur,0.87
UTTAR PRADESH,2012,QED,0.32,sultanpur,8.43
UTTAR PRADESH,2012,AIMF,0.2,sultanpur,8.43
UTTAR PRADESH,2012,IND,1.06,sultanpur,8.43
UTTAR PRADESH,2012,BSP,28.15,sultanpur,8.43
UTTAR PRADESH,2012,NLP,0.39,sultanpur,8.43
UTTAR PRADESH,2012,SP,31.91,sultanpur,8.43
UTTAR PRADESH,2017,IND,0.23,sultanpur,0.87
UTTAR PRADESH,2017,SATSHIP,0.13,sultanpur,0.87
UTTAR PRADESH,2017,BMUP,0.23,sultanpur,0.87
UTTAR PRADESH,2012,RaIP,0.31,sultanpur,8.43
UTTAR PRADESH,2012,JD(U),0.2,sultanpur,8.43
UTTAR PRADESH,2017,BJP,42.36,sultanpur,0.87
UTTAR PRADESH,2017,IND,0.21,sultanpur,0.87
UTTAR PRADESH,2017,IND,0.48,sultanpur,0.87
UTTAR PRADESH,2017,SP,25.99,sultanpur,0.87
UTTAR PRADESH,2017,BSP,26.55,sultanpur,0.87
UTTAR PRADESH,2012,RLM,0.35,sultanpur,8.43
UTTAR PRADESH,2012,BRPP,0.26,sultanpur,8.43
UTTAR PRADESH,2012,IND,0.76,sultanpur,8.43
UTTAR PRADESH,2017,ADPT,0.22,sultanpur,0.87
UTTAR PRADESH,2012,LJP,0.22,sultanpur,8.43
UTTAR PRADESH,2012,PECP,17.92,sultanpur,8.43
UTTAR PRADESH,2012,INC,5.62,sultanpur,8.43
UTTAR PRADESH,2012,BJP,11.84,sultanpur,8.43
UTTAR PRADESH,2012,IND,0.51,sultanpur,8.43
UTTAR PRADESH,2017,PMSP,0.52,sultanpur,0.87
UTTAR PRADESH,2017,RAJAP,0.47,sultanpur,0.87
UTTAR PRADESH,2017,RLD,0.34,sultanpur,0.87
UTTAR PRADESH,2017,NINSHAD,5.81,sultanpur,0.87
UTTAR PRADESH,2017,BSP,26.51,sultanpur,0.87
UTTAR PRADESH,2012,SP,42.97,sultanpur,8.43
UTTAR PRADESH,2017,IND,0.44,sultanpur,0.87
UTTAR PRADESH,2017,BMUP,0.37,sultanpur,0.87
UTTAR PRADESH,2017,MBCOI,0.57,sultanpur,0.87
UTTAR PRADESH,2012,JD(U),0.58,sultanpur,8.43
UTTAR PRADESH,2012,IND,1.55,sultanpur,8.43
UTTAR PRADESH,2012,IND,0.75,sultanpur,8.43
UTTAR PRADESH,2012,IND,1.11,sultanpur,8.43
UTTAR PRADESH,2012,IND,0.84,sultanpur,8.43
UTTAR PRADESH,2017,BJP,36.43,sultanpur,0.87
UTTAR PRADESH,2012,AD,0.45,sultanpur,8.43
UTTAR PRADESH,2012,RaIP,0.2,sultanpur,8.43
UTTAR PRADESH,2017,SP,26.26,sultanpur,0.87
UTTAR PRADESH,2017,IND,0.39,sultanpur,0.87
UTTAR PRADESH,2012,IND,0.44,sultanpur,8.43
UTTAR PRADESH,2012,NCP,0.59,sultanpur,8.43
UTTAR PRADESH,2017,IND,0.44,sultanpur,0.87
UTTAR PRADESH,2012,BSP,30.48,sultanpur,8.43
UTTAR PRADESH,2017,IND,0.37,sultanpur,0.87
UTTAR PRADESH,2017,NOTA,1.02,sultanpur,0.87
UTTAR PRADESH,2017,IND,0.23,sultanpur,0.87
UTTAR PRADESH,2012,LJP,0.25,sultanpur,8.43
UTTAR PRADESH,2012,INC,4.29,sultanpur,8.43
UTTAR PRADESH,2017,RLD,0.64,sultanpur,0.87
UTTAR PRADESH,2017,IND,0.51,sultanpur,0.87
UTTAR PRADESH,2012,RLM,0.59,sultanpur,8.43
UTTAR PRADESH,2012,PMSP,0.33,sultanpur,8.43
UTTAR PRADESH,2012,BJP,14.57,sultanpur,8.43
UTTAR PRADESH,2012,INC,13.61,sultanpur,8.43
UTTAR PRADESH,2012,IND,0.62,sultanpur,8.43
UTTAR PRADESH,2012,MwSP,0.32,sultanpur,8.43
UTTAR PRADESH,2012,SMBHP,0.36,sultanpur,8.43
UTTAR PRADESH,2017,BSP,32.59,sultanpur,0.87
UTTAR PRADESH,2012,SUCI,0.29,sultanpur,8.43
UTTAR PRADESH,2017,IND,0.41,sultanpur,0.87
UTTAR PRADESH,2012,SP,41.25,sultanpur,8.43
UTTAR PRADESH,2017,IND,0.75,sultanpur,0.87
UTTAR PRADESH,2012,BSP,31.61,sultanpur,8.43
UTTAR PRADESH,2017,SSSP,0.25,sultanpur,0.87
UTTAR PRADESH,2017,BJP,38.98,sultanpur,0.87
UTTAR PRADESH,2012,NCP,0.67,sultanpur,8.43
UTTAR PRADESH,2017,SP,23.62,sultanpur,0.87
UTTAR PRADESH,2012,BJP,3.63,sultanpur,8.43
UTTAR PRADESH,2012,LJP,0.33,sultanpur,8.43
UTTAR PRADESH,2012,JD(U),0.55,sultanpur,8.43
UTTAR PRADESH,2017,IND,0.31,sultanpur,0.87
UTTAR PRADESH,2012,LD,0.45,sultanpur,8.43
UTTAR PRADESH,2017,RLD,0.84,sultanpur,0.87
UTTAR PRADESH,2012,RLM,0.5,sultanpur,8.43
UTTAR PRADESH,2017,NOTA,0.89,sultanpur,0.87
UTTAR PRADESH,2017,PSAVKP,0.2,sultanpur,0.87
UTTAR PRADESH,2017,IND,0.18,sultanpur,0.87
UTTAR PRADESH,2012,MBCOI,1.16,sultanpur,8.43
UTTAR PRADESH,2017,SUCI,0.42,sultanpur,0.87
UTTAR PRADESH,2017,MBCOI,0.17,sultanpur,0.87
UTTAR PRADESH,2012,RUC,0.36,sultanpur,8.43
UTTAR PRADESH,2012,PECP,3.44,sultanpur,8.43
UTTAR PRADESH,2012,IND,0.87,sultanpur,8.43
UTTAR PRADESH,2017,BMUP,0.39,sultanpur,0.87
UTTAR PRADESH,2017,MNVP,0.47,sultanpur,0.87
UTTAR PRADESH,2017,BSP,28.85,sultanpur,0.87
UTTAR PRADESH,2017,NOTA,1.29,sultanpur,0.87
UTTAR PRADESH,2017,IND,1.45,sultanpur,0.87
UTTAR PRADESH,2012,AD,0.46,sultanpur,8.43
UTTAR PRADESH,2012,IND,0.31,sultanpur,8.43
